Date,Open,High,Low,Close,Volume,Market Cap
12-Dec-17,36.22,41.28,35.32,40.41,132796000,"-1,940,597,296"
11-Dec-17,33.32,36.57,33.32,35.88,77323800,"-2,129,217,296"
10-Dec-17,35.79,35.79,32.51,33.31,72133600,"-1,968,417,296"
09-Dec-17,35.96,38.98,34.87,35.71,93255300,"-1,957,717,296"
08-Dec-17,34.84,37.38,32.36,36.27,125450000,"-2,030,407,296"
07-Dec-17,35.04,37.26,33.31,34.86,125301000,"-2,017,627,296"
06-Dec-17,38.75,38.85,34.4,35.16,118745000,"-1,776,507,296"
05-Dec-17,41.99,42.79,38.82,38.82,101480000,"-1,565,807,296"
04-Dec-17,36.65,43,36.62,42.17,160430000,"-1,912,807,296"
03-Dec-17,35.09,39.52,35.03,36.62,79801700,"-2,013,787,296"
02-Dec-17,35.84,36.61,34.51,35.07,48991700,"-1,965,277,296"
01-Dec-17,32.89,36.23,31.36,35.84,89359700,"2,137,790,000"
30-Nov-17,32.54,34.98,30.09,32.96,78895100,"2,115,360,000"
29-Nov-17,37.99,39.44,31.23,32.28,137123000,"-1,825,627,296"
28-Nov-17,40.13,40.13,37.47,38.08,80129000,"-1,686,307,296"
27-Nov-17,38.32,41.91,38.32,40.13,83345900,"-1,803,947,296"
26-Nov-17,38.04,39.2,37.49,38.44,61597700,"-1,822,287,296"
25-Nov-17,34.83,39.86,34.6,38.13,125113000,"-2,031,277,296"
24-Nov-17,34.89,35.7,33.46,34.79,68977700,"-2,027,027,296"
23-Nov-17,35.83,36.29,34.5,34.9,68917800,"-1,965,767,296"
22-Nov-17,34.45,36.98,34.45,35.86,82378800,"-2,055,927,296"
21-Nov-17,36.21,37.16,33.38,34.36,133333000,"-1,941,397,296"
20-Nov-17,39.94,43.14,35.64,35.64,243906000,"-1,698,887,296"
19-Nov-17,43.01,45.45,36.66,39.75,273035000,"-1,499,527,296"
18-Nov-17,39.74,48.09,36.28,42.74,434827000,"-1,711,957,296"
17-Nov-17,28.71,41.08,28.36,40.5,252834000,"1,866,360,000"
16-Nov-17,29.45,29.93,28.48,28.7,40895700,"1,913,970,000"
15-Nov-17,29.79,30.59,28.26,29.35,45103700,"1,936,170,000"
14-Nov-17,28.4,29.96,28.1,29.73,39436300,"1,845,750,000"
13-Nov-17,27.12,28.97,26.59,28.4,41299400,"1,762,620,000"
12-Nov-17,28.44,28.45,25.31,26.96,63588200,"1,848,580,000"
11-Nov-17,28.15,29.93,27.4,28.53,45994100,"1,829,610,000"
10-Nov-17,31.97,32.44,26.74,28.18,57756900,"2,078,110,000"
09-Nov-17,30.76,33.02,30.58,31.9,79919300,"1,999,530,000"
08-Nov-17,26.17,33.81,26.02,30.67,120273000,"1,700,950,000"
07-Nov-17,26.26,26.52,25.62,26.23,40146900,"1,706,600,000"
06-Nov-17,26.47,26.81,25.95,26.32,26798400,"1,720,760,000"
05-Nov-17,26.48,26.72,25.79,26.38,25229700,"1,721,090,000"
04-Nov-17,26.77,27.74,25.94,26.49,31870600,"1,739,980,000"
03-Nov-17,24.6,26.9,24.39,26.82,40142100,"1,598,960,000"
02-Nov-17,26.75,26.75,22.89,24.5,74455200,"1,738,720,000"
01-Nov-17,28.38,28.44,26.68,26.86,49782800,"1,844,740,000"
31-Oct-17,28.69,30.44,28.47,28.47,61688400,"1,864,890,000"
30-Oct-17,27.72,29.49,27.71,28.79,30968500,"1,801,620,000"
29-Oct-17,27.2,28.61,27.2,27.76,29736500,"1,360,230,000"
28-Oct-17,28.86,28.99,27.17,27.35,25368200,"1,443,000,000"
27-Oct-17,28.33,28.88,28.1,28.76,28919000,"1,416,350,000"
26-Oct-17,28.48,29.39,28.06,28.33,35987900,"1,423,950,000"
25-Oct-17,30.11,30.11,28.54,28.54,35558400,"1,505,590,000"
24-Oct-17,27.34,32.72,26.73,30.15,78225600,"1,367,240,000"
23-Oct-17,28.49,28.65,26.43,27.51,28154800,"1,424,610,000"
22-Oct-17,27.15,29.48,27.1,28.79,36184100,"1,357,500,000"
21-Oct-17,27.76,28.28,26.04,27.13,34058900,"1,387,840,000"
20-Oct-17,28.68,29.5,27.73,27.75,36933700,"1,433,880,000"
19-Oct-17,29.66,29.96,28.48,28.66,30401400,"1,482,970,000"
18-Oct-17,31.66,31.78,28.44,29.67,49659700,"1,583,190,000"
17-Oct-17,28.5,32.55,27.81,31.4,74210000,"1,425,090,000"
16-Oct-17,27.76,29.07,26.96,28.53,34713200,"1,388,080,000"
15-Oct-17,27.65,28.47,26.91,27.73,31189200,"1,382,450,000"
14-Oct-17,29.32,29.45,27.65,27.8,33551100,"1,465,980,000"
13-Oct-17,27.85,29.87,26.45,29.35,81365000,"1,392,660,000"
12-Oct-17,30.01,30.36,27.61,28.18,61080400,"1,500,520,000"
11-Oct-17,29.3,31.23,29.3,29.96,33627700,"1,464,940,000"
10-Oct-17,29.15,31.2,28.07,29.31,48223600,"1,457,270,000"
09-Oct-17,32.04,32.79,26.78,29.1,98290300,"1,601,800,000"
08-Oct-17,35.64,37.23,31.01,32.07,107725000,"1,781,810,000"
07-Oct-17,33.54,36.15,33.3,36.14,48058800,"1,677,000,000"
06-Oct-17,32.5,34.32,32.23,33.52,47267100,"1,625,060,000"
05-Oct-17,31.21,33.31,28.98,32.28,66785000,"1,560,680,000"
04-Oct-17,33.79,35.03,30.09,31.16,60565900,"1,689,390,000"
03-Oct-17,36.65,36.79,32.01,33.61,74199600,"1,832,530,000"
02-Oct-17,35.7,39.01,34.9,36.74,116098000,"1,785,160,000"
01-Oct-17,34.12,35.83,31.82,35.72,72169500,"1,705,880,000"
30-Sep-17,28.59,34.24,28.45,34.21,82181600,"1,429,500,000"
29-Sep-17,30.25,30.41,26.13,28.64,72558300,"1,512,530,000"
28-Sep-17,31.78,32.69,27.68,29.76,101195000,"1,589,170,000"
27-Sep-17,26.32,34.03,26.32,31.79,163163000,"1,316,040,000"
26-Sep-17,26.12,27.3,24.46,26.38,65868600,"1,305,990,000"
25-Sep-17,19.8,27.08,19.8,26.02,81225500,"989,892,000"
24-Sep-17,20.17,20.43,19.28,19.79,11967200,"1,008,660,000"
23-Sep-17,18.58,20.59,18.3,20.18,17216800,"929,086,000"
22-Sep-17,17.39,19.32,16.98,18.69,22480200,"869,657,000"
21-Sep-17,19.65,19.82,16.75,17.45,21587400,"982,515,000"
20-Sep-17,19.9,20.47,19.69,19.75,14058200,"995,012,000"
19-Sep-17,20.99,21.71,19.04,19.94,30451900,"1,049,420,000"
18-Sep-17,19.91,21.38,19.54,21.22,27647600,"995,579,000"
17-Sep-17,20.64,20.64,18.36,19.86,18695100,"1,031,920,000"
16-Sep-17,18.75,22.98,18.5,20.76,50210000,"937,288,000"
15-Sep-17,15.81,19.12,13.32,18.74,50811700,"790,612,000"
14-Sep-17,20.08,20.75,14.95,15.69,42221500,"1,004,180,000"
13-Sep-17,20.83,21.29,17.8,20.06,37258400,"1,041,450,000"
12-Sep-17,21.87,23.6,19.86,20.97,40702300,"1,093,590,000"
11-Sep-17,22.68,23.97,21.7,21.88,27835300,"1,133,790,000"
10-Sep-17,21.76,23.64,19.37,22.75,54002500,"1,088,180,000"
09-Sep-17,24.63,24.63,21.55,21.96,47199500,"1,231,580,000"
08-Sep-17,30.59,30.59,22.41,24.86,112252000,"1,529,630,000"
07-Sep-17,21.3,33.55,20.54,30.78,214001000,"1,065,110,000"
06-Sep-17,22.97,24.32,20.3,21.36,77746300,"1,148,320,000"
05-Sep-17,21.88,23.85,18.93,22.8,91402300,"1,093,860,000"
04-Sep-17,30.44,30.44,17.4,21.83,189917000,"1,522,090,000"
03-Sep-17,31.77,32.65,28.58,30.32,43232300,"1,588,690,000"
02-Sep-17,31.69,34.81,28.55,31.72,92722600,"1,584,390,000"
01-Sep-17,33.17,33.57,28.87,32.01,75418900,"1,658,680,000"
31-Aug-17,32.93,35.09,32.6,33.16,49957300,"1,646,720,000"
30-Aug-17,33.48,35.84,29.71,33.1,97289600,"1,673,910,000"
29-Aug-17,38.46,38.46,30.69,33.66,168534000,"1,922,840,000"
28-Aug-17,40.23,40.31,37.38,38.45,41401000,"2,011,600,000"
27-Aug-17,38.58,41.23,37.42,40.09,50649600,"1,928,770,000"
26-Aug-17,40.31,40.52,37.7,38.59,41017800,"2,015,360,000"
25-Aug-17,41.96,42.26,39.78,40.3,47772200,"2,098,230,000"
24-Aug-17,39.92,42.13,39.31,42.05,63875500,"1,996,230,000"
23-Aug-17,35.83,44.03,35.25,40,131763000,"1,791,670,000"
22-Aug-17,35.16,36.17,31.6,35.85,68265300,"1,758,180,000"
21-Aug-17,38.04,38.28,34.15,35.3,85955000,"1,902,060,000"
20-Aug-17,39.63,40.65,38.16,38.19,85862200,"1,981,640,000"
19-Aug-17,38.86,42.22,35.4,39.97,168358000,"1,943,180,000"
18-Aug-17,40.85,41.16,31.32,38.85,209845000,"2,042,450,000"
17-Aug-17,45.72,46.34,38.91,40.69,191410000,"-2,008,837,296"
16-Aug-17,46.98,51.24,44.69,45.54,170273000,"-1,945,917,296"
15-Aug-17,47.5,47.99,39.52,47.49,262801000,"-1,919,957,296"
14-Aug-17,47.63,52.02,44.79,47.43,343705000,"-1,913,607,296"
13-Aug-17,36.86,52.63,35.32,46.65,448654000,"1,843,040,000"
12-Aug-17,33.16,37.37,30.45,36.61,177772000,"1,657,810,000"
11-Aug-17,36.32,39.13,27.58,33.5,382070000,"1,815,780,000"
10-Aug-17,21.68,38.44,21.36,36.18,360125000,"1,084,180,000"
09-Aug-17,18.34,21.94,17.46,21.75,116795000,"917,009,000"
08-Aug-17,18.73,19.34,15.59,18.27,124589000,"936,705,000"
07-Aug-17,15.2,20.24,14.36,18.68,166514000,"759,959,000"
06-Aug-17,14.17,16.19,13.42,15.21,81450800,"708,471,000"
05-Aug-17,10.39,14.95,10.24,14.02,82680400,"519,506,000"
04-Aug-17,10.84,11.22,9.97,10.43,56285500,"541,832,000"
03-Aug-17,8.19,10.7,8.06,10.67,49848800,"409,434,000"
02-Aug-17,7.85,8.3,7.71,8.11,17559000,"392,732,000"
01-Aug-17,7.36,8.2,6.96,7.86,18527900,"368,123,000"
31-Jul-17,7.16,7.43,7.02,7.33,10856600,"358,222,000"
30-Jul-17,7.27,7.3,6.94,7.15,9006030,"363,345,000"
29-Jul-17,7.09,7.46,6.76,7.26,10518400,"354,258,000"
28-Jul-17,7.75,7.88,6.93,7.09,15725800,"387,410,000"
27-Jul-17,7.22,7.94,7.13,7.72,15251100,"360,772,000"
26-Jul-17,7.33,7.59,6.58,7.17,16765600,"366,562,000"
25-Jul-17,8.48,8.48,6.88,7.35,19480400,"423,876,000"
24-Jul-17,8.61,8.81,8.19,8.46,21283700,"430,471,000"
23-Jul-17,8.64,8.93,7.76,8.57,29915100,"431,881,000"
22-Jul-17,7.39,9.12,7.31,8.62,32890800,"369,727,000"
21-Jul-17,7.24,7.97,7.03,7.42,21298000,"361,826,000"
20-Jul-17,5.89,7.47,5.89,7.21,25476100,"294,317,000"
19-Jul-17,6.04,6.23,5.65,5.88,14255500,"301,935,000"
18-Jul-17,5.77,6.29,5.51,6.02,18101700,"288,470,000"
17-Jul-17,5.06,5.85,5.03,5.77,15013000,"253,054,000"
16-Jul-17,5.03,5.27,4.83,5.04,9498420,"251,399,000"
15-Jul-17,5.55,5.55,4.98,5.03,11294200,"277,400,000"
14-Jul-17,6.27,6.29,5.42,5.54,12351000,"313,433,000"
13-Jul-17,6.68,6.95,5.91,6.29,17824000,"334,240,000"
12-Jul-17,5.31,6.69,5.07,6.63,23337300,"265,564,000"
11-Jul-17,5.93,6.11,4.83,5.4,20182900,"296,309,000"
10-Jul-17,6.91,6.96,5.58,6.03,11395300,"345,719,000"
09-Jul-17,7.4,7.62,6.87,6.9,10422500,"370,072,000"
08-Jul-17,6.79,7.63,5.91,7.45,24138500,"339,382,000"
07-Jul-17,7.83,7.89,6.74,6.77,16409500,"391,569,000"
06-Jul-17,7.98,8.34,7.69,7.84,17932500,"399,093,000"
05-Jul-17,7.77,8.66,7.23,8.03,29368100,"388,453,000"
04-Jul-17,8.22,8.49,7.77,7.78,15781600,"410,831,000"
03-Jul-17,8.06,8.48,7.52,8.22,28820400,"402,786,000"
02-Jul-17,7.96,8.51,6.75,8.1,47478700,"397,988,000"
01-Jul-17,8.77,9.24,7.74,7.95,33128400,"438,293,000"
30-Jun-17,9.72,10,8.6,8.73,43355500,"485,988,000"
29-Jun-17,8.34,10.07,7.91,9.77,77050000,"416,970,000"
28-Jun-17,6.96,8.69,6.49,8.38,72982300,"347,826,000"
27-Jun-17,5.35,7.26,5.09,6.83,71029700,"267,538,000"
26-Jun-17,5.95,6.22,4.42,5.53,27615900,"297,587,000"
25-Jun-17,6.29,6.46,5.66,5.95,24890900,"314,543,000"
24-Jun-17,6.87,7.11,6.25,6.3,33359500,"343,738,000"
23-Jun-17,6.92,7.43,5.78,6.84,67033300,"346,025,000"
22-Jun-17,10.16,10.51,6.9,6.94,115249000,"507,921,000"
21-Jun-17,8.04,10.21,7.81,10.15,88374400,"401,956,000"
20-Jun-17,11.79,11.79,7.87,8,126661000,"589,390,000"
19-Jun-17,5.46,11.81,5.46,11.72,281341000,"273,011,000"
18-Jun-17,3.79,5.26,3.47,5.26,61381000,"189,717,000"
17-Jun-17,2.8,4.18,2.7,3.76,82601000,"139,894,000"
16-Jun-17,1.8,2.81,1.72,2.77,45782200,"90,202,000"
15-Jun-17,1.74,1.84,1.54,1.78,9550940,"86,947,000"
14-Jun-17,1.81,1.94,1.68,1.74,10497200,"90,657,000"
13-Jun-17,1.5,1.86,1.5,1.81,10456500,"75,221,500"
12-Jun-17,1.67,1.69,1.4,1.51,7492490,"83,716,000"
11-Jun-17,1.69,1.73,1.52,1.67,6479410,"84,426,000"
10-Jun-17,1.54,2.07,1.53,1.68,17295300,"77,129,000"
09-Jun-17,1.36,1.59,1.33,1.55,9728020,"67,874,000"
08-Jun-17,1.27,1.36,1.19,1.36,7118290,"63,677,000"
07-Jun-17,1.34,1.36,1.27,1.28,2994510,"66,929,500"
06-Jun-17,1.28,1.37,1.2,1.34,5234170,"63,757,000"
05-Jun-17,1.27,1.35,1.25,1.28,3876920,"63,267,500"
04-Jun-17,1.25,1.32,1.22,1.26,2572220,"62,425,500"
03-Jun-17,1.36,1.36,1.15,1.26,4049740,"68,122,000"
02-Jun-17,1.25,1.4,1.18,1.35,7157890,"62,290,500"
01-Jun-17,1.03,1.3,1.01,1.24,8061920,"51,383,000"
31-May-17,1.02,1.08,0.966531,1.03,3001020,"51,167,000"
30-May-17,0.975403,1.13,0.970573,1.02,5393720,"48,770,200"
29-May-17,0.921727,0.974728,0.873447,0.966765,2171000,"46,086,400"
28-May-17,0.989557,1.07,0.814832,0.930106,5133830,"49,477,900"
27-May-17,0.806824,1.03,0.598245,0.982348,7025920,"40,341,200"
26-May-17,1.11,1.22,0.69411,0.826549,6847940,"55,293,000"
25-May-17,1.74,1.74,1.01,1.11,12458000,"87,149,500"
24-May-17,0.878954,1.9,0.863444,1.76,22900400,"43,947,700"
23-May-17,0.721726,0.901805,0.695115,0.877157,3858760,"36,086,300"
22-May-17,0.682007,0.742591,0.669175,0.720486,2331300,"34,100,400"
21-May-17,0.665434,0.744667,0.618864,0.664141,2621930,"33,271,700"
20-May-17,0.638148,0.671513,0.612225,0.665485,1476170,"31,907,400"
19-May-17,0.539752,0.682251,0.539752,0.63186,1884600,"26,987,600"
18-May-17,0.533423,0.552265,0.514519,0.539481,1201540,"26,671,200"
17-May-17,0.464285,0.531643,0.454101,0.531643,1328670,"23,214,200"
16-May-17,0.474567,0.474567,0.452551,0.463667,637204,"23,728,400"
15-May-17,0.477364,0.4933,0.45415,0.470057,897219,"23,868,200"
14-May-17,0.483372,0.490861,0.473253,0.477543,501693,"24,168,600"
13-May-17,0.487873,0.491284,0.451528,0.484544,616908,"24,393,600"
12-May-17,0.480874,0.508175,0.469682,0.487684,548028,"24,043,700"
11-May-17,0.504314,0.520573,0.431391,0.481077,953152,"25,215,700"
10-May-17,0.44926,0.541055,0.44926,0.503894,843243,"22,463,000"
09-May-17,0.496131,0.501255,0.407576,0.44937,1076450,"24,806,600"
08-May-17,0.5303,0.542761,0.486931,0.496572,1025750,"26,515,000"
07-May-17,0.585263,0.591143,0.516306,0.535792,1249060,"29,263,200"
06-May-17,0.572854,0.59035,0.537649,0.58767,1341720,"28,642,700"
05-May-17,0.493833,0.576426,0.470129,0.576426,2660100,"24,691,600"
04-May-17,0.345096,0.500403,0.334537,0.500309,2317450,"17,254,800"
03-May-17,0.314746,0.348589,0.309078,0.343782,758237,"15,737,300"
02-May-17,0.319147,0.326074,0.280153,0.314833,588824,"15,957,400"
01-May-17,0.361689,0.361689,0.269563,0.318838,1142050,"18,084,400"
30-Apr-17,0.271731,0.362409,0.268994,0.360099,1631520,"13,586,500"
29-Apr-17,0.229612,0.29057,0.221128,0.271729,960013,"11,480,600"
28-Apr-17,0.202194,0.229271,0.20142,0.229255,473689,"10,109,700"
27-Apr-17,0.184394,0.20851,0.181833,0.202092,327972,"9,219,700"
26-Apr-17,0.183475,0.188085,0.179909,0.184577,185400,"9,173,750"
25-Apr-17,0.173606,0.184094,0.166802,0.183504,241805,"8,680,300"
24-Apr-17,0.177077,0.177153,0.163354,0.173758,262706,"8,853,850"
23-Apr-17,0.180684,0.185985,0.169937,0.17496,175678,"9,034,200"
22-Apr-17,0.178943,0.188524,0.173304,0.183058,288119,"8,947,150"
21-Apr-17,0.184685,0.185694,0.174442,0.178122,263127,"9,234,250"
20-Apr-17,0.189534,0.191015,0.178645,0.184725,222525,"9,476,700"
19-Apr-17,0.180622,0.190709,0.178089,0.189408,297302,"9,031,100"
18-Apr-17,0.19191,0.192224,0.176355,0.180479,348694,"9,595,500"
17-Apr-17,0.191583,0.192535,0.179468,0.191489,331308,"9,579,150"
16-Apr-17,0.193672,0.19565,0.188923,0.192076,167886,"9,683,600"
15-Apr-17,0.192991,0.194574,0.190452,0.192164,76566,"9,649,550"
14-Apr-17,0.19154,0.19396,0.190495,0.192958,103138,"9,577,000"
13-Apr-17,0.193966,0.196013,0.190089,0.191686,147722,"9,698,300"
12-Apr-17,0.198357,0.200199,0.191723,0.195553,192252,"9,917,850"
11-Apr-17,0.209023,0.211772,0.189697,0.197826,257457,"10,451,200"
10-Apr-17,0.188842,0.220733,0.186149,0.207874,208420,"9,442,100"
09-Apr-17,0.189679,0.191026,0.186312,0.188861,97362,"9,483,950"
08-Apr-17,0.189456,0.193674,0.188398,0.190221,54654,"9,472,800"
07-Apr-17,0.187871,0.192661,0.184796,0.188531,81618,"9,393,550"
06-Apr-17,0.184767,0.190455,0.184234,0.18643,82505,"9,238,350"
05-Apr-17,0.185082,0.192548,0.182758,0.184719,102043,"9,254,100"
04-Apr-17,0.199874,0.202591,0.181038,0.185002,148096,"9,993,700"
03-Apr-17,0.205808,0.205959,0.196132,0.199703,104805,"10,290,400"
02-Apr-17,0.203584,0.206776,0.200261,0.20548,102369,"10,179,200"
01-Apr-17,0.203606,0.206153,0.19444,0.205017,109993,"10,180,300"
31-Mar-17,0.210236,0.213953,0.196505,0.203541,291529,"10,511,800"
30-Mar-17,0.212468,0.22193,0.206085,0.210556,504940,"10,623,400"
29-Mar-17,0.22065,0.225506,0.205719,0.212428,335567,"11,032,500"
28-Mar-17,0.186277,0.235749,0.180596,0.220632,821674,"9,313,850"
27-Mar-17,0.161165,0.191642,0.160717,0.186426,201563,"8,058,250"
26-Mar-17,0.167267,0.175043,0.158772,0.160384,37656,"8,363,350"
25-Mar-17,0.166941,0.167388,0.157475,0.167305,47641,"8,347,050"
24-Mar-17,0.166412,0.178022,0.159289,0.166465,52184,"8,320,600"
23-Mar-17,0.173183,0.176421,0.156976,0.166412,38169,"8,659,150"
22-Mar-17,0.164951,0.179551,0.159475,0.173143,157814,"8,247,550"
21-Mar-17,0.153972,0.167727,0.150715,0.164934,234287,"7,698,600"
20-Mar-17,0.157444,0.162542,0.149597,0.153898,68539,"7,872,200"
19-Mar-17,0.159019,0.163016,0.149322,0.15756,68673,"7,950,950"
18-Mar-17,0.140006,0.172281,0.140006,0.158987,188985,"7,000,300"
17-Mar-17,0.131324,0.166127,0.122856,0.139902,63413,"6,566,200"
16-Mar-17,0.128773,0.136685,0.125514,0.131867,20678,"6,438,650"
15-Mar-17,0.133699,0.140774,0.128158,0.128653,16169,"6,684,950"
14-Mar-17,0.136986,0.137204,0.127028,0.133681,23746,"6,849,300"
13-Mar-17,0.140799,0.140823,0.127288,0.136979,23196,"7,039,950"
12-Mar-17,0.142217,0.14357,0.131473,0.140575,36588,"7,110,850"
11-Mar-17,0.131403,0.142793,0.129965,0.142142,32281,"6,570,150"
10-Mar-17,0.132107,0.141972,0.120088,0.131476,34319,"6,605,350"
09-Mar-17,0.116266,0.140766,0.114151,0.132026,21035,"5,813,300"
08-Mar-17,0.122602,0.128715,0.116242,0.116242,5536,"6,130,100"
07-Mar-17,0.123459,0.123531,0.116952,0.122573,8291,"6,172,950"
06-Mar-17,0.121782,0.124417,0.118414,0.12345,10659,"6,089,100"
05-Mar-17,0.119821,0.12368,0.116513,0.121757,4192,"5,991,050"
04-Mar-17,0.122602,0.125583,0.117666,0.119901,6235,"6,130,100"
03-Mar-17,0.119272,0.124929,0.118119,0.122444,9499,"5,963,600"
02-Mar-17,0.135408,0.135475,0.115596,0.119301,8963,"6,770,400"
01-Mar-17,0.117455,0.135197,0.113717,0.135197,12914,"5,872,750"
28-Feb-17,0.115442,0.118271,0.113307,0.117443,19659,"5,772,100"
27-Feb-17,0.115234,0.118632,0.10963,0.115376,8960,"5,761,700"
26-Feb-17,0.114553,0.115582,0.104331,0.114986,8433,"5,727,650"
25-Feb-17,0.120864,0.12166,0.110955,0.114526,9339,"6,043,200"
24-Feb-17,0.119243,0.136124,0.086475,0.121185,17386,"5,962,150"
23-Feb-17,0.121958,0.122226,0.114699,0.118724,6304,"6,097,900"
22-Feb-17,0.124515,0.124515,0.115683,0.121959,6903,"6,225,750"
21-Feb-17,0.1214,0.127322,0.114101,0.121561,14370,"6,070,000"
20-Feb-17,0.123001,0.127204,0.116679,0.121475,10971,"6,150,050"
19-Feb-17,0.124522,0.124827,0.117671,0.122905,4321,"6,226,100"
18-Feb-17,0.122901,0.130873,0.119005,0.124431,13458,"6,145,050"
17-Feb-17,0.125972,0.130485,0.115022,0.122661,28259,"6,298,600"
16-Feb-17,0.112739,0.126088,0.112574,0.126088,10795,"5,636,950"
